item_id,product_type,image_path,item_name,label,split
B07NC7XPGV,GROCERY,/Users/deepanshusingh/abo_raw/images/small/84/84dae668.jpg,"Amazon Meal Kits, Hawaiian BBQ Glazed Pork, Serves 2",15,train
B00Q4TKUDI,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/07/071d17f1.jpg,AmazonBasics Drap-housse en microfibre,23,train
B07FR8BG51,SANDAL,/Users/deepanshusingh/abo_raw/images/small/af/af666427.jpg,"Amazon Essentials Women's Casual Strappy Sandal, Gold, 5 B US",40,train
B07J4TZ71B,KITCHEN,/Users/deepanshusingh/abo_raw/images/small/3b/3bfefd43.jpg,"Amazon Brand - Solimo Anya High Ball Glass Set, 360ml, Set of 6, Transparent",26,train
B07HPSQ81Z,SANDAL,/Users/deepanshusingh/abo_raw/images/small/fd/fdb3eb7a.jpg,"Amazon Brand - find. Women's Block Heel Mule Open-Toe Sandals, Orange Hot Coral, US 7.5",40,train
B07HG3MJB1,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/01/01ecf645.jpg,"Umi. 100% Parure de Housse de Couette en Lin, Lin, Simple",23,train
B075Z8GZ9X,TABLE,/Users/deepanshusingh/abo_raw/images/small/06/06fe53a6.jpg,"Amazon Brand – Stone & Beam Bateman Casual Rustic Wood Bedside Table Nightstand, Brass Hardware, 24 Inch Wide, Brown",47,train
B07227PWVP,SHELF,/Users/deepanshusingh/abo_raw/images/small/dd/dd00f042.jpg,AmazonBasics 24-Pocket Over-the-Door Medium-Size Shoe Organizer,41,train
B075164QTS,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/00/003c3064.jpg,AmazonBasics Dog Harness,35,train
B073P1VYM2,WALL_ART,/Users/deepanshusingh/abo_raw/images/small/83/839c51ce.jpg,"Amazon Brand – Rivet Color Blocking Geometric Purple, Teal, Gold Bird Print Wall Art in Black Frame, 18"" x 22""",49,train
B07DB8XFC6,CHAIR,/Users/deepanshusingh/abo_raw/images/small/ad/ad90a86b.jpg,"Amazon Brand – Ravenna Home Club Faux Leather Accent Chair and Ottoman, 29""W, Brown",6,train
B075N4K9TC,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/2a/2ab6a2c5.jpg,"Whole Foods Market, Once Daily Garlic, 100 ct",20,train
B07QC8971J,RUG,/Users/deepanshusingh/abo_raw/images/small/aa/aa8e5c21.jpg,"Amazon Brand – Stone & Beam Modern Global Ikat Area Rug 8' x 10', Pink and Green",38,train
B07KYVKB74,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/d4/d433afbf.jpg,"AmazonBasics Premium Microfiber Pillowcases, 2-Pack - 50 x 80 cm, Watercolor Blue Fog",23,train
B0028N6Q1O,EARRING,/Users/deepanshusingh/abo_raw/images/small/7b/7bf07ccc.jpg,An AJC Collection (An AJC Collection) Sterling Silver 925 Marcasite Earrings SME – 3054 – 1 Sterling Silver Marcasite Diamond Shaped Dangle Wire Earrings,9,train
B083PCYFF6,BOOT,/Users/deepanshusingh/abo_raw/images/small/79/79260f44.jpg,Amazon Essentials Harper Unisex Baby rain-Boots,4,train
B07Y5RTJ4T,SANDAL,/Users/deepanshusingh/abo_raw/images/small/4c/4c7c9ae7.jpg,"FIND Leather Strappy Gladiator Open Toe Sandals, Brown (Dragon Tan), 7 UK",40,train
B07HCLX5M4,FINERING,/Users/deepanshusingh/abo_raw/images/small/56/56ec2f15.jpg,"[Amazon Collection] Amazon Collection Rhodium Clad Sterling Silver Cubic Zirconia Bridal Ring Set, Size 14",12,train
B082L82GV2,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/04/04c9233c.jpg,"AmazonBasics Tufted Barrel Accent Chair with Ottoman, Vegan Leather, Brown",24,train
B077VM4BQH,SANDAL,/Users/deepanshusingh/abo_raw/images/small/ef/ef27de3d.jpg,"find. Women’s Flat Mule Sandals, Silver, 6 UK",40,train
B0856FDWSC,STOOL_SEATING,/Users/deepanshusingh/abo_raw/images/small/ec/ece32deb.jpg,Rivet Decatur - Taburete de Cocina Moderno,45,train
B0757NBRRQ,HOME,/Users/deepanshusingh/abo_raw/images/small/d0/d0acfced.jpg,Modern Family Living Oliver Gal 1B00735_26x32_Matte_Flat_NLC Wall Art,22,train
B07FRYZJFV,JANITORIAL_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/39/391ad88d.jpg,"AmazonBasics Can/Bottle Recycling Lid for 23 Gallon Slim Trash Can, Grey, 1-Pack",25,train
B0758BNFFR,FOOD_SERVICE_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/13/133f897c.jpg,"AmazonBasics Heavy-Weight Plastic Knives, White, 1,000-Count",14,train
B07WC1QWZH,HOME,/Users/deepanshusingh/abo_raw/images/small/88/88a438de.jpg,"AmazonBasics draagbare 2-speed thermostaat 360° surround fan heater, 1.800W",22,train
B07M7NV8CJ,RUG,/Users/deepanshusingh/abo_raw/images/small/a9/a9a1e855.jpg,"Ravenna Home Baron Rug, 5'W x 7'6""L, Fine Lattice Design",38,train
B07SMJY29H,TABLE,/Users/deepanshusingh/abo_raw/images/small/ec/ec5fdb3f.jpg,"Marchio Amazon - Alkove Hayes - Tavolo da pranzo fisso classico, 130 x 90 x 77 cm, quercia silvestre",47,train
B07DC4R83V,SPORTING_GOODS,/Users/deepanshusingh/abo_raw/images/small/b5/b54d5ad6.jpg,"Eono Rip-Away EMT Pochette Molle Pouch Ifak Pouch Medical Kit de Premiers Secours Utility Pouch Nylon 1000d, Od",44,train
B075YLJMHK,WALL_ART,/Users/deepanshusingh/abo_raw/images/small/05/051f104b.jpg,"Amazon Brand – Stone & Beam Black and White Crossed Oars Photo Wall Art Decor - 13"" x 15"" Frame, Black",49,train
B07K7LR4WL,TABLE,/Users/deepanshusingh/abo_raw/images/small/50/509e7491.jpg,"Amazon Brand - Alkove Hayes Square Solid Wood Coffee Table with 1-Shelf, 90 x 90 x 45cm, Core Beech",47,train
B085554J7Q,CHAIR,/Users/deepanshusingh/abo_raw/images/small/32/32f37fd5.jpg,"Amazon Brand - Rivet Henrik Modern Open-Back Plastic Dining Chair, 18.5""W, Mild Gray",6,train
B07HCY6L8Y,FINERING,/Users/deepanshusingh/abo_raw/images/small/34/34a6d109.jpg,"[Find] Amazon Collection Platinum Lycra Solid Sterling Silver Cubic Zirconia Platinum nia Fashion fowa-dotorendyiinta-rokkuringu, Size 9 ",12,train
B07RMHZTGS,TABLE,/Users/deepanshusingh/abo_raw/images/small/99/99cdc98e.jpg,"AmazonBasics – nattduksbord, 43 x 35 x 52 cm, brun",47,train
B07PNY4ZN4,SHOES,/Users/deepanshusingh/abo_raw/images/small/7d/7d0661de.jpg,"Amazon Essentials Belice footwear, Black Micro, 9.5 M US",42,train
B082VL6WKP,CHAIR,/Users/deepanshusingh/abo_raw/images/small/4e/4e608cb6.jpg,"Amazon Brand – Stone & Beam Shorebrook Deep Upholstered Accent Chair, 27.6""W, Cream",6,train
B07G33P96K,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/00/00b7490d.jpg,"WHOLE FOODS MARKET French Vanilla Plant Protein Shake, 16 OZ",20,train
B07P1ZP546,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/1a/1a39b7a6.jpg,"AmazonBasics Lit pour animal de compagnie étanche - rectangulaire, bleu sarcelle, 89 cm",35,train
B08B1GLLV9,HOME,/Users/deepanshusingh/abo_raw/images/small/d0/d0ecb8de.jpg,[Amazonブランド] Umi.(ウミ) キャットタワー 据え置きタイプ ハンモック 広い見晴台 運動不足解消 安定性抜群 お手入れ簡単 多頭飼い 木製猫ハウス おしゃれ グレー,22,train
B07ZCJ8ZF5,ACCESSORY,/Users/deepanshusingh/abo_raw/images/small/07/072ccccd.jpg,Konikit Bandless Ear Warmers Minimalist style ultra-light Earwarmer Outdoor,0,train
B07NRQZ8WX,GROCERY,/Users/deepanshusingh/abo_raw/images/small/18/18b6345a.jpg,"365 EVERYDAY VALUE Breaded Calamari, 12 OZ",15,train
B07QHWHF1Z,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/de/def781cc.jpg,Umi. Essential Classic Solid Color Dog Collar Made for Last,35,train
B07J2Z2L2W,SOFA,/Users/deepanshusingh/abo_raw/images/small/3b/3bdc555b.jpg,"Amazon Brand – Rivet Alvin Contemporary Sofa Couch, 81""W, Light Grey",43,train
B0721BDXY9,COFFEE,/Users/deepanshusingh/abo_raw/images/small/84/840f3893.jpg,"AmazonFresh Donut Cafe Ground Coffee, Medium Roast, 32 Ounce",7,train
B07WSPJ683,JANITORIAL_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/80/80b6a1ed.jpg,"AmazonCommercial Schild „Cleaning in Progress“, 3 Stück [evtl. nicht in deutscher Sprache]",25,train
B07PRQ57J6,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/c2/c25763dc.jpg,"Amazon Brand - Solimo Room Darkening Blackout Window Curtain, 5 Feet, Set of 2 (Blue)",23,train
B07ZVK7QJ2,DRINKING_CUP,/Users/deepanshusingh/abo_raw/images/small/a1/a11b21a8.jpg,"AmazonBasics Stainless Steel Tumbler with Flip Lid, Vacuum Insulated– 30-Ounce, 2-Pack, Black",8,train
B07CFR1GYW,FLAT_SHEET,/Users/deepanshusingh/abo_raw/images/small/93/938b8408.jpg,"AmazonBasics – Ropa de Cama ultrasuave, 100% algodón, Blush, Cama Individual",13,train
B01GPY6PO4,FINEEARRING,/Users/deepanshusingh/abo_raw/images/small/07/07ef7bc7.jpg,Sterling Silver Round Checkerboard Cut Created Ruby Leverback Earrings (8mm),10,train
B008J8I8PE,FINEEARRING,/Users/deepanshusingh/abo_raw/images/small/fb/fb04bc4b.jpg,Amazon Essentials Sterling Silver Polished Ball Stud Earrings (5mm),10,train
B07B4Z9Q56,HEADBOARD,/Users/deepanshusingh/abo_raw/images/small/73/73ab080d.jpg,"Amazon Brand – Stone & Beam Bridgewater Scalloped King Headboard, 88""W, Lagoon",19,train
B08GKZX5H1,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/79/7927d704.jpg,"Amazon Brand - Solimo 12-inch Wall Clock - Desginer (Silent Movement, Black Frame), SC-1044",24,train
B075X4R4LM,SOFA,/Users/deepanshusingh/abo_raw/images/small/08/08db4962.jpg,"Amazon Brand – Rivet Aiden Tufted Mid-Century Velvet Bench Seat Sofa, Without Side Pillows, 86.6""W, Hunter Green",43,train
B07HP3DSTJ,EARRING,/Users/deepanshusingh/abo_raw/images/small/63/6365a1af.jpg,[アマゾンコレクション] Amazon Collection 14Kイエローゴールド ファンシーグリーンスワロフスキージルコニア チャネルLove Notスタッドピアス 両耳用スタッドピアス JEE13596_5NNFG00A100,9,train
B071GR84XN,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/12/12f24ccd.jpg,"14K Rose Gold Plated Sterling Silver Genuine Turquoise and Created Sapphire Evil Eye Bracelet, 7.25"" + 1"" Extender",11,train
B07XVSTXSM,HOME,/Users/deepanshusingh/abo_raw/images/small/bc/bcba7833.jpg,"AmazonBasics – Klassischer Bilderrahmen aus Holz, 20.3 x 25.4 cm, Walnuss verwittert",22,train
B07TG4VR68,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/ac/acd25272.jpg,Amazon Brand - Solimo Designer Bagula 3D Printed Hard Back Case Mobile Cover for Vivo Y95,5,train
B07PBWGDHX,HARDWARE_HANDLE,/Users/deepanshusingh/abo_raw/images/small/30/30884d46.jpg,"AmazonBasics Tradtional Square Cabinet Knob, AB400-GC-10",17,train
B07JMX65V9,LIGHT_BULB,/Users/deepanshusingh/abo_raw/images/small/10/10799f1c.jpg,"AmazonBasics 同等 調光機能付き 寿命10,000時間 A19 LED電球 6-Pack FG-03441",28,train
B075ZBVZPB,TABLE,/Users/deepanshusingh/abo_raw/images/small/fb/fb84e360.jpg,"Amazon Brand – Stone & Beam Larson Industrial Wood & Metal Coffee Table, 50""W, Walnut",47,train
B00MPLA7VY,NECKLACE,/Users/deepanshusingh/abo_raw/images/small/9c/9c84c17c.jpg,[Find] Amazon Collection Sterling Silver Cubic Zirconia INFINITY LOVE Necklace,30,train
B071ZJ6C8G,RUG,/Users/deepanshusingh/abo_raw/images/small/f5/f5e5e60c.jpg,"Amazon Brand – Stone & Beam Contemporary Hourglass Wool Area Rug, 5 x 7 Foot, Navy",38,train
B07TP57ZJJ,HOME,/Users/deepanshusingh/abo_raw/images/small/e0/e09f025d.jpg,"AmazonBasics Industrial Strength Wire Shelf Liner - 18"" x 48"" - Grey (Set of 4)",22,train
B07VNLBN64,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/40/40c6633a.jpg,"Marque Amazon - Movian Galga - Chaise d'appoint en tissu Sawana, 90 x 105 x 98 cm (longueur x largeur x hauteur), Gris",24,train
B07KG24QZG,BEAUTY,/Users/deepanshusingh/abo_raw/images/small/01/0172566e.jpg,"Wax Up Perfect Finish Wipes, 20 Count",2,train
B07HFTZ8YW,RING,/Users/deepanshusingh/abo_raw/images/small/b3/b36a47e4.jpg,"[Find] Amazon Collection Rhodium Plated Sterling siruba-kuriakyu-bikkuzirukoniaro-pu 3 Pieces Ring, Size 9 ",37,train
B00Q4TJVYC,FLAT_SHEET,/Users/deepanshusingh/abo_raw/images/small/13/13ed7c81.jpg,"AmazonBasics Drap plane en microfibre, 240 x 320 + 10 cm - Crème",13,train
B081R7TCYL,TOOLS,/Users/deepanshusingh/abo_raw/images/small/c7/c710398e.jpg,"Umi. by Amazon- Juego de Llaves de Vaso, 58 Piezas, Llave de Carraca Reversible de 1/4"", Junta Universal, Barra de Extensión y Barra Deslizante para Reparaciones del Hogar, Bricolaje",48,train
B07VBDNCLL,SHOES,/Users/deepanshusingh/abo_raw/images/small/d7/d7d59818.jpg,Amazon Brand - Symbol Men's Grey Mesh Sneakers-11 UK (45 EU) (12 US) (SYM-ET-010A),42,train
B0841KRPLC,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/32/32057fab.jpg,"Umi. Cat Window Lounge Kitten Perch, small animal resting Hammock,Safety Pet Seat",35,train
B07VV9RW22,LIGHT_BULB,/Users/deepanshusingh/abo_raw/images/small/87/8744afdb.jpg,"AmazonBasics 65 Watt 25,000 Hours Dimmable 700 Lumens LED Light Bulb - Pack of 6, Soft White (Renewed)",28,train
B072K7Z27V,BOOT,/Users/deepanshusingh/abo_raw/images/small/70/700ee31c.jpg,"Amazon Brand - find. Men's Classic Casual, Blue (Navy), US 13",4,train
B00CIOBUM8,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/24/24e8cda9.jpg,"Sterling Silver Round Disc Initial ""K"" Pendant Necklace, 18.64""",11,train
B081QPS9HT,OFFICE_PRODUCTS,/Users/deepanshusingh/abo_raw/images/small/ab/abdd2520.jpg,"Amazon Basics ayırıcı şeritleri, 160 gsm. geri dönüştürülmüş manilla, tam renkli, delinmiş, 10,5 × 24,0 cm, poli 100'lü çanta, mavi",32,train
B01GHWPJ82,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/cb/cb5eef95.jpg,"Sterling Silver Filigree Dove Pendant Necklace, 18""",11,train
B07JJYZPS1,CHAIR,/Users/deepanshusingh/abo_raw/images/small/70/70ab60a5.jpg,"Marque Amazon - Movian Vardar - Chaise de salle à manger, gris clair",6,train
B0872F8KZT,SPORTING_GOODS,/Users/deepanshusingh/abo_raw/images/small/53/5322bc2c.jpg,Amazon Brand - Symactive SYA_belfit_27 Boxing Wraps,44,train
B071CP8V31,PORTABLE_ELECTRONIC_DEVICE_COVER,/Users/deepanshusingh/abo_raw/images/small/e0/e041d6e3.jpg,"AmazonBasics iPad Air smart fodral med automatisk väckning/sömnskydd, grå, 10,5 tum",36,train
B001BSQGRQ,CHAIR,/Users/deepanshusingh/abo_raw/images/small/5d/5de4afb2.jpg,"Strathwood Folding Canopy Chair, Sunflower with Silver Frame",6,train
B074MGT7HB,BEAUTY,/Users/deepanshusingh/abo_raw/images/small/45/453a7d11.jpg,"Whole Foods Market, Lavender Organic Triple Milled Soap, 8 Ounce",2,train
B071FWJYTM,ACCESSORY,/Users/deepanshusingh/abo_raw/images/small/50/50d04592.jpg,"find. Standard Men's Belt in Leather Plait Weave, Black, M",0,train
B075X2FW7C,LAMP,/Users/deepanshusingh/abo_raw/images/small/15/15bf1a49.jpg,"Amazon Brand – Stone & Beam Geo Pattern Ceramic Nightstand Table Lamp With LED Light Bulb - 12 x 12 x 26 Inches, Blue and White",27,train
B07Z9CB1BM,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/cb/cbbecc71.jpg,Rivet Gold Amerikanische Flagge von The Sea auf Leinwand Kunstdruck,24,train
B088T17YNF,HOME,/Users/deepanshusingh/abo_raw/images/small/8b/8bcb0b10.jpg,"UMI. by Amazon 100% Cotton Plain Sateen Super King Size Fitted Sheet, 300 Thread Count, Pumice Stone, Super Soft and Comfortable with All Round Elastic Extra Deep Pockets, Machine Washable",22,train
B08548735P,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/ae/ae2efab3.jpg,Amazon Brand - Solimo Designer Water Drops UV Printed Soft Back Case Mobile Cover for Lyf C459,5,train
B076BS8F5C,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/cd/cdcb69e3.jpg,"Amazon Brand - Solimo Microfibre Reversible Quilt Blanket, Double, 120 GSM, Pistachio Green and Walnut Brown",23,train
B07C758M5R,GROCERY,/Users/deepanshusingh/abo_raw/images/small/47/477e49ff.jpg,"Movie Theatre Butter Popcorn, 22 Count",15,train
B07HSL8XCH,RUG,/Users/deepanshusingh/abo_raw/images/small/80/8069f694.jpg,"Amazon Brand – Rivet Wool Runner Rug, 2' 6"" x 8', Grey, White",38,train
B0843ZHRFG,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/0e/0ec64951.jpg,"AmazonBasics Kids Ultra-Soft Micromink Sherpa Blanket - Twin, Prim Pink",23,train
B01N0E8RZO,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/44/448354a3.jpg,Trixie 23416 Welpentoilette Puppy Loo,35,train
B07P5LN1YJ,CHAIR,/Users/deepanshusingh/abo_raw/images/small/a0/a0dae437.jpg,"Amazon Brand – Rivet Andrews Contemporary Chair with Removable Cushions, 40""W, Light Grey",6,train
B07SBWKRYJ,HARDWARE_HANDLE,/Users/deepanshusingh/abo_raw/images/small/20/201bfe40.jpg,"AmazonBasics Button Mushroom Cabinet Knob, AB1100-BB-10",17,train
B07HCKLN9Q,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/5d/5deffaf9.jpg,[Find] Amazon Collection Platinum Plated Sterling Silver Crimson a-kattokyu-bikkuzirukoniatye-npendanto Pendant jep00410 _ 120cl00qd00 ,11,train
B07Z9DD81S,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/41/413ca5d3.jpg,Rivet Stampa su Tela di Rinoceronte Dorato.,24,train
B07PTYX367,HOME,/Users/deepanshusingh/abo_raw/images/small/f3/f344ff73.jpg,"UMI. Essentials Microfiber Duvet Cover Set,Lightweight and Soft Bedding Set (8 Sizes,12 Colours)(155x220+1x80x80cm,Light Blue)",22,train
B07HSGP5RL,WALL_ART,/Users/deepanshusingh/abo_raw/images/small/2a/2a337782.jpg,"Amazon Brand – Rivet Contemporary Print with Gold Leaf Wall Artwork Decor on Canvas - 18 x 24 Inch, Pink and Grey",49,train
B07P8ZW53N,KITCHEN,/Users/deepanshusingh/abo_raw/images/small/68/68b6b197.jpg,"Amazon Brand - Solimo Hard Anodized Roti Tawa with Bakelite Wire Handle (25cm, 4mm thickness)",26,train
B013R47GQ6,HAT,/Users/deepanshusingh/abo_raw/images/small/3a/3a44c49c.jpg,"Thirty Five Kent - Gorro de cachemira para hombre, Marino, One Size",18,train
B07TG49CP2,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/11/11479895.jpg,Amazon Brand - Solimo Designer Patternn 3D Printed Hard Back Case Mobile Cover for Motorola Moto G4 Plus (with Logo Cut),5,train
B07K28QKB5,CHAIR,/Users/deepanshusingh/abo_raw/images/small/1f/1f69bb56.jpg,"Moondust Stripe Swatch, Stone & Beam",6,train
B01MU3H5GY,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/ea/eaa4d16c.jpg,Amazon CollectionPlata de Ley autÃ©ntica piedra y creado 8Â mm redondo colgante collar,11,train
B07B83KVGK,CHAIR,/Users/deepanshusingh/abo_raw/images/small/31/31a4f9de.jpg,"Amazon Brand – Rivet Mid-Century Modern Wood Dining Chair, 30""H, Natural",6,train
B08BRCGVL4,HAT,/Users/deepanshusingh/abo_raw/images/small/47/474b75f8.jpg,"Women Men Face Mask Scarf Outdoor Headwear Bandana Sports Tube UV Face Mask for Workout Yoga Running Ear Loops Neck Gaiter Women Men,The Stars And Stripes",18,train
B01IB843RS,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/9c/9c6a0dbf.jpg,"AmazonBasics AAA Performance Alkaline Batteries, 20 Count",20,train
B07HCXXRTC,FINERING,/Users/deepanshusingh/abo_raw/images/small/42/424c28a0.jpg,"[Find] Amazon Collection Rhodium Plated Sterling Silver Clear Round kattokyu-bikkuzirukoniakurisukurosuringu, Size 14 ",12,train
B075HRFFTJ,WALL_ART,/Users/deepanshusingh/abo_raw/images/small/38/38f0d924.jpg,"Amazon Brand – Rivet Abstract Purple Clouds with Gold Leaf Accent on Canvas Wall Art, 18"" x 24""",49,train
B07H8P9DK8,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/e1/e102188d.jpg,"AmazonBasics Pet Bed Cave, blue",35,train
B074H6VR1B,GROCERY,/Users/deepanshusingh/abo_raw/images/small/1e/1e0ff5ef.jpg,"365 EVERYDAY VALUE Thompson Raisins, 8 OZ",15,train
B0767VQNQW,HANDBAG,/Users/deepanshusingh/abo_raw/images/small/76/76efaf99.jpg,"Amazon Brand - Bolsa de sillín para guitarra convertible Fix Colby, Colby Convertible - Bolsa para sillín de guitarra, negro, One Size",16,train
B07YG15NXD,OFFICE_PRODUCTS,/Users/deepanshusingh/abo_raw/images/small/f2/f2c354bc.jpg,"AmazonBasics Wirebound Notebook, 160 Pages, A4, 90 GSM, (5-Pack)",32,train
B008J9WI90,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/4b/4bd0900f.jpg,"Two-Tone Sterling Silver with Yellow Gold Flashed ""The Story of Friendship"" Disc and Heart Pendant Necklace, 18""",11,train
B075HWHWWK,HOME,/Users/deepanshusingh/abo_raw/images/small/78/78192e6a.jpg,"Stone & Beam Modern Abstract Mountainside on Canvas, 40"" W, Green, Gold",22,train
B0896LJNL7,DRINKING_CUP,/Users/deepanshusingh/abo_raw/images/small/70/70ab1768.jpg,"AmazonBasics Ridgecrest Coolers Glass Drinkware Set, 15.5-Ounce, Set of 6",8,train
B07VSTGXC5,SOFA,/Users/deepanshusingh/abo_raw/images/small/e3/e38e37ea.jpg,"Amazon Brand - Movian Ticino - 2,5 zitsbank, 88 x 210 x 88 cm (L x B x H) 2,5-zitsbank. 88 x 173 x 88 cm (L x B x H) Blassrosa",43,train
B07R4D9RN4,SUITCASE,/Users/deepanshusingh/abo_raw/images/small/e7/e75ff987.jpg,AmazonBasics 28 inch ABS-Luggage,46,train
B07G1NLKR5,SANDAL,/Users/deepanshusingh/abo_raw/images/small/e9/e90244ba.jpg,Amazon Essentials Women's Casual Strappy Shogun Sandals,40,train
B07GF7YZTV,SAFETY_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/7c/7c1690f5.jpg,"AmazonBasics Powder Free Disposable Nitrile Gloves, 5 mil, Black, Size L, 100 per Pack, 10-Pack",39,train
B0891HQ9FY,FOOD_SERVICE_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/93/93cf1f87.jpg,"AmazonCommercial Guest Check, Single Part Book, Pink, 3-2/5"" x 6-3/4"" Package of 10 Books",14,train
B0815GQVKC,PORTABLE_ELECTRONIC_DEVICE_COVER,/Users/deepanshusingh/abo_raw/images/small/c5/c520db87.jpg,"AmazonBasics Premium AirPods Case - Compatible with Apple AirPods 1 & 2, Navy",36,train
B0898BJL1Q,DRINKING_CUP,/Users/deepanshusingh/abo_raw/images/small/de/dee0ea20.jpg,AmazonBasics 12-Piece Tritan Unbreakable Glass Drinkware Set - Ribbed Highball and Double Old Fashioned,8,train
B07M7PFDT8,SANDAL,/Users/deepanshusingh/abo_raw/images/small/01/0138fb46.jpg,"Amazon Brand - find. Women's Crossover Cork Sole Leather, Silber Silver), US 7",40,train
B07PFJ2692,BOOT,/Users/deepanshusingh/abo_raw/images/small/dd/dd66b997.jpg,"Amazon Brand - find. Women's High Boots, Brown, US 10.5",4,train
B073P5YXC9,WALL_ART,/Users/deepanshusingh/abo_raw/images/small/fb/fbdb70c6.jpg,"Amazon Brand – Rivet Modern White Framed Black and White Paris Map Print, 12"" x 12""",49,train
B0015MQ6S2,FINEEARRING,/Users/deepanshusingh/abo_raw/images/small/ff/ffb0bae0.jpg,Amazon Essentials Platinum Plated Sterling Silver Princess Cut Cubic Zirconia Leverback Earrings (5.5mm),10,train
B08DNMQ4SB,HOME,/Users/deepanshusingh/abo_raw/images/small/a0/a07dbcc0.jpg,"[Amazonブランド] Umi.(ウミ)窓用ガラスフィルム すりガラスシート 飛散防止 目隠し 遮光 遮熱 断熱 UVカット ガラスフィルム 浴室 食器棚 ベランダ 風呂 窓ガラス シート 目隠しシート 窓に貼るカーテン 外から見えない プライバシー保護 (磨りガラス調, 60cm×300cm)",22,train
B074K63F6C,BOOT,/Users/deepanshusingh/abo_raw/images/small/66/668d89d9.jpg,"The Fix Sheena Lace-up Bootie with Studded Star Embellishment Fashion, Black Suede, 9 M US",4,train
B07GDCFDNV,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/82/8251bd0f.jpg,Stein & Beam Salida Old World Tischläufer,24,train
B07TQ7F3J2,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/2a/2af6f5e8.jpg,Alkove - Colchón de espuma memory híbrido de 7 zonas con muelles ensacados,24,train
B07W6RWX3B,SHOES,/Users/deepanshusingh/abo_raw/images/small/a3/a3529ef3.jpg,"Amazon Essentials Barry Footwear, Noir, 9",42,train
B07RFX1HVZ,FLAT_SHEET,/Users/deepanshusingh/abo_raw/images/small/d6/d62ef6c6.jpg,"AmazonBasics lakan, mikrofiber, 230 x 260 + 10 cm – gul kammussla",13,train
B07XTPNWMP,FOOD_SERVICE_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/f8/f8f74e82.jpg,AmazonCommercial - Alfombrilla antifatiga para drenaje modular,14,train
B082PCLKMB,CHAIR,/Users/deepanshusingh/abo_raw/images/small/89/89496d4c.jpg,"Amazon Brand – Rivet Sheena Glam Tufted Velvet Shell Chair, 23.5""W, Rose",6,train
B07HG4KRGK,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/b9/b9a9a6bf.jpg,"Umi. Bettwäsche-Set aus 100% Leinen, hellblau, King Size",23,train
B00FXW7076,FINERING,/Users/deepanshusingh/abo_raw/images/small/d1/d1863944.jpg,"Platinum-Plated Sterling Silver Solitaire Ring set with Round Swarovski Zirconia (2 cttw), Size 7",12,train
